text,label
The European economy will never achieve the level of competitiveness desired if we do not show we trust in the markets.,0
The European economy will never achieve the desired competitiveness unless we demonstrate our confidence in the functioning of markets.,1
"If competition policy is to be made subordinate to the aims of social and environmental policy, real efficiency and economic growth will remain just a dream.",0
"If we subject competition policy to the objectives of social and environmental policy, real efficiency and economic growth will not be a dream.",1
Competition policy has to be seen as part of the whole of the economy and it must be assessed with reference to trade policy and non-material rights: we should not just be emphasising its social dimension.,0
"Competition policy must be considered as part of the whole of the economy and must be assessed, for example, in relation to commercial policy and intellectual property rights, and not just to emphasize the social dimension.",1
"The aims of social policy can be best realised through stronger economic growth, not by making compromises with regard to decisions on competition policy.",0
"The best way to achieve social objectives is through economic growth, not through commitments in competition policy decisions.",1
Mr Rapkay' s report also emphasises the importance of the international dimension with regard to competition law.,0
The report by Mr Rapkey also stresses the international dimension of competition law.,1
"In my opinion, it would be good if we could achieve consensus at the international level regarding certain basic principles of competition law.",0
"In my opinion, it would be good if an international agreement was reached on certain basic principles of competition law.",1
"Aiming instead at harmonised minimum standards will easily lead to a situation where we leap over the lowest hurdle and end up with the lowest common denominator, which will water down all the aims of competition policy.",0
"The aim of establishing uniform minimum standards, on the other hand, leads to the choice of the flatter path and the lower common denominator, which would undermine all the objectives of competition policy.",1
"Mr President, Mr Monti, the reform of competition rules calls for a commitment by the European Union, not only in the light and as a consequence of changes which have taken place through the years, but also with a forward-looking view to the Union' s enlargement.",0
"Mr President, Commissioner Monti, I believe that the modernisation of competition rules must be a commitment for the European Union, not only in view of and as a result of the changes that have taken place in recent years, but also in view of the enlargement of the Union.",1
"I would like to thank the rapporteur, Mr von Wogau, for his commitment and I welcome his thoughts.",0
"I thank the rapporteur, Mr Karl von Wogau, for his efforts and I appreciate his reflections.",1
"Moreover, I would like to say that I appreciate the remarks and observations that Professor Tesauro, Chairman of the Italian Competition Authority, sent me, and which I am sure Mr Monti will take into due account with a strong sense of collaboration.",0
"I also appreciate the comments and observations made by Professor Tesauro, President of the Italian Authority, which I am sure Professor Monti will take into account in a very cooperative way.",1
There is a large degree of state protectionism in the French market which is not found in the English market and is only present to an extremely limited extent in Italy.,0
In the latter there are strong elements of state protectionism which do not exist in English and which are very limited in Italy.,1
"Another issue concerns the economies of countries involved in enlargement, which may run the risk of remaining assisted economies for ever more if provision is not made for gradual adjustment.",0
Another problem is the economies of the enlargement countries which are at risk of being left in assisted economies if gradual adaptation is not envisaged.,1
"Safeguarding the social function of the market is what makes the difference between free trade, pure and simple, and a system for improving people' s quality of life.",0
The protection of the social function of the market is the difference between dry liberalism and a system based on improving the quality of life of the person.,1
"A point to consider regarding the new rules concerns the economy of the outermost regions and islands, all of which must be protected.",0
One aspect to be taken into account in the new rules is the economy of the outermost and island regions which must be protected.,1
"We ought therefore to consider creating two focal points of an external market by instigating profitable relations with Russia and the Mediterranean countries, precisely so that their economies become less peripheral.",0
"I therefore think it would be appropriate to consider creating two fronts of a foreign market, establishing a fruitful relationship with Russia and the Mediterranean countries, in order to make economies less peripheral.",1
I hope - and I thank Mr Monti for this - that the new rules will reflect as many aspects of economic policy as possible and that their social function will be guaranteed.,0
I hope - and I thank Professor Monti in this regard - that the new rules will be given the widest possible economic policy cut and that their social function will be guaranteed.,1
"Mr President, competition is at the heart of the European internal market policy and is also its driving force.",0
"Mr President, competition is the heart and strength of European internal market policy.",1
"A free and open market can only exist by the grace of competition, marked by clear, uniform rules.",0
A free and open market can only exist thanks to competition that is limited by clear and uniform rules of play.,1
"In his report, Karl von Wogau manages to capture this very well.",0
Karl von Wogau expresses this very well in his report.,1
But Europe is changing.,0
But Europe is changing.,1
"The economies are growing, we are enlarging to 25-30 Member States.",0
The economies are growing and we will expand to 25 to 30 Member States.,1
The European Commission will become overburdened if it pursues its current policy.,0
The European Commission will be saturated if the current policy is continued.,1
It is therefore necessary to modernise competition policy.,0
The modernisation of competition policy is therefore essential.,1
This is not in question.,0
There is no discussion on this point.,1
"Having said this, I still have concerns about the proposed decentralisation.",0
"Having said that, I am still concerned about the proposed decentralization.",1
"How will the Commission, as keeper of the Treaties, guarantee that decisions are taken uniformly in matters of competition in London, Palermo, Helsinki and, soon, Budapest and Ankara?",0
"How will the Commission, as guardian of the Treaties, ensure uniform competition decisions in London, Palermo, Helsinki and then in Budapest and Ankara?",1
"This is necessary if legal inequality is to be prevented, and issues of competition will gravitate towards the court where the most lenient judgements are given.",0
This is necessary to avoid legal inequality and to ensure that there is a flow of competence cases to the court where the case is decided more leniently.,1
"It is not enough to say that, in the Member States, there is already 40 years' worth of experience.",0
It is not enough to say that there are already 40 years of experience in the Member States.,1
"In the Netherlands, the competition authority is still in its infancy.",0
"In the Netherlands, the competition authorities are still in a state of disarray.",1
"This country has a very small market which, unfortunately, is often at the same time defined as the relevant market.",0
This country faces a very small market which is unfortunately defined as the relevant market.,1
"This in contrast to Germany, where a very experienced Kartellamt is exercising its powers within a gigantic market.",0
"This is in contrast to Germany, where the highly experienced 'Kartellamt' exercises its competence in a gigantic market.",1
"The European Commission' s belief that, in all quarters of the Union, legislation will, almost as a matter of course, be interpreted in the same way, is what, within catholic circles, we term ""foolhardy,"" and this is not allowed.",0
"The Commission's confidence that the interpretation of legislation will become almost automatically the same in all regions is what we call in Catholicism ""blind faith"" and that is forbidden.",1
Uniformity needs to be worked on.,0
You'll have to work for uniformity.,1
"Think of specialist, national courts with the option of direct appeal to a special competition court at the European Court.",0
I think of this in national specialised courts with the possibility of appealing directly to a special court of European jurisdiction.,1
This special court in Luxembourg is necessary in order to build up broad expertise.,0
This special room is essential for the need to accumulate experience.,1
"Moreover, due to the immense economic and social interests involved, we cannot afford to wait for a judgement to be pronounced two years after the event, as is now quite normal.",0
The enormous economic and social interests involved in these questions do not allow it to take two years to reach a decision as is now usual.,1
What is the Commissioner' s opinion of this?,0
What is the Commissioner's opinion on this?,1
I would like to finish off by making an important point for small and medium-sized businesses.,0
I want to end with an important question for the small and medium-sized enterprise.,1
"In order to grant small and medium-sized companies greater security, the European Commission itself needs to draw up an exemption regulation for small and medium-sized businesses so that, alongside vertical exemptions, horizontal exemptions will also be possible.",0
"In order to provide greater security for small and mediumsized enterprises, the European Commission itself must draft a regulation on exemption for small and mediumsized enterprises so that, apart from vertical exemptions, horizontal exemptions are also possible.",1
"Through cooperation, small, independent firms must be able to stand up to the large chains.",0
Small independent enterprises must be able to arise against large chains through cooperation.,1
It cannot be the aim of European competition policy to make life impossible for small businesses.,0
It cannot be the intention of European competition policy to make life impossible for small businesses.,1
"Moreover, regarding these small businesses, we will have to consider whether it would not be better to apply a system with a prior warning built in, the yellow card, instead of an immediate red card, which will be a large fine and will threaten the company' s very existence.",0
"It is also necessary to consider whether it would not be better to operate a system of early warning for small businesses, a kind of yellow card, rather than pointing directly to the red card which would be a fine and would threaten the survival of the company.",1
"Mr President, being the last to speak gives me the privilege, Commissioner, of telling you that the majority of this House supports your initiative and has expressed a total, and, I believe, justified, confidence in you at the helm of this boat.",0
"Mr President, I have the privilege of speaking last, Commissioner, to tell you that this House supports your initiative and has shown a total and I think very justified confidence in the way you are driving this ship.",1
But we all want to be oarsmen on it. We all belong on the same boat and want to row with you.,0
"But on this ship we want to be rowers too, we're on the same boat and we want to row with you.",1
I therefore believe it to be absolutely necessary to establish an interinstitutional dialogue so that we might reach a good conclusion and put all the finishing touches to this essential reform.,0
"I therefore believe that it is absolutely necessary to establish an interinstitutional dialogue to get to the point, to make a profile, to shed light on this very important reform.",1
The many ideas which have been expressed here could be put into three broad categories.,0
The many ideas that have emerged here could be grouped into three big blocks.,1
"Firstly, there is the concern that some have expressed, in particular Mrs Randzio-Plath, President of the Committee on Economic Affairs, of whether this new system of legal exception is absolutely compatible with the Treaty.",0
"Firstly, there is the concern expressed by some, in particular by Mrs Randzio-Plath, President of the Economic Affairs Committee, that this new system of legal derogation is absolutely compatible with the Treaty.",1
I share that concern and I believe that this issue should be addressed.,0
I agree with your concern and I think we should examine this aspect.,1
"Secondly, we have the issue of companies' legal certainty.",0
"Secondly, there is the question of the legal certainty of undertakings.",1
"It is true, Commissioner, that the Commission is not a machine for manufacturing legal certainty.",0
"And it is true, Commissioner, that the Commission is not a machine for creating legal certainty.",1
We all agree on this.,0
We all agree.,1
"But it is nonetheless true - and this has been repeated from all sections of this House - that the European industrial fabric is composed of small and medium-sized businesses, and that the Commission often plays the role of auctoritas, of legitimising the nature of the internal market.",0
"But it is no less true - and it has been repeated from all quarters of this House - that the European industrial fabric is the fabric of small and mediumsized enterprises, and that the Commission often plays the role of authoritarian, legitimizer, legitimizer of what the internal market is.",1
On this point I will give my opinion on something which Mr Karas said.,0
And at this point I will give my opinion on something that Mr Karas has said.,1
There have only been nine rejections.,0
There have only been nine rejection decisions.,1
But here I would like to call on my experience as a lawyer.,0
But I'm telling you about my experience as a lawyer.,1
"How often has a lawyer with two companies and one project, in the face of a Commission guideline given ex ante, changed that project in order for it to comply with the competition rules!",0
"How often has a lawyer with two companies and a project, on the basis of a Commission guidance given ex ante, changed that project to comply with competition rules?",1
This is therefore an aspect to be considered.,0
So that's an aspect to consider.,1
"Thirdly, we have the problem of the uniform application of Community law.",0
"And thirdly, there is the problem of uniform application of Community law.",1
"In this respect, the excellent speech by Mrs Thyssen cannot be improved upon.",0
"There, Mrs Thyssen's excellent intervention cannot be improved.",1
"I believe that biodiversity is good, as is cultural diversity, but not diversity in the application of the law with regard to the essential core of the internal market, that is to say, competition law.",0
"I believe that biodiversity is good, including cultural diversity, but not the diversity of the application of law, which is the essential core of the internal market, namely competition law.",1
Here improvements should be made.,0
That's where you need to profile.,1
"Only in certain countries, Germany for example, is there specialised jurisdiction.",0
"Only in some countries, for example Germany, is there a specialised jurisdiction.",1
"Perhaps this is a promising avenue to explore, but we must also explore others.",0
"It may be a path to explore, but we have to explore other paths.",1
"Commissioner, it is impossible to overstate the importance of this reform.",0
We are faced with a reform which has no qualifications which are too much to say about its importance.,1
"It transcends competition, it transcends the cohesion of the internal market. I believe that it profoundly affects the meaning of European integration, the meaning of the legitimacy of European integration.",0
"It goes beyond competition, it goes beyond the cohesion of the internal market, and I think it has a profound effect on the meaning of European integration, the meaning of the legitimacy of European integration.",1
"Therefore, Commissioner, we are relying on this interinstitutional dialogue to put the finishing touches to a reform which we are all hoping for and which we believe will lead us to a successful conclusion under your direction and with our cooperation.",0
"We therefore count on this interinstitutional dialogue, Mr Commissioner, to help us to define a reform we all hope for and which we believe will be carried out with your leadership and cooperation.",1
"Mr President, ladies and gentlemen, I heartily congratulate the Committee on Economic and Monetary Affairs and the entire European Parliament for the great deal of interest shown in competition-related subjects.",0
"Mr President, ladies and gentlemen, I would like to thank the Committee on Economic and Monetary Affairs and the whole European Parliament for their great interest in competition.",1
"In my opinion, Mr President, this joint debate fully bears this out.",0
"Mr President, I think this joint debate is the most vivid and valuable testimony to this.",1
We have heard some very thorough observations which both concern the philosophy of economic policy and are important for the institutional order.,0
We have heard very profound considerations which are at the same time philosophical in economic policy and analysis of institutional structure.,1
"Our common aim is to reform and strengthen competition policy, a pillar of the social market economy and of European construction.",0
"Our common aim is to modernise and strengthen competition policy, which is the pillar of the social market economy and of European construction.",1
"I, personally, would sincerely like to thank Mr von Wogau for his commitment in examining the dossier on the White Paper and for the quality of his report.",0
I would like to thank Mr von Wogau personally and deeply for the effort he has made to examine the White Paper dossier and the quality of his report.,1
"The groups are: the efficiency of the rules, the risk of renationalisation, consistent application of the rules and legal certainty. I will take these very quickly one at a time.",0
I'm going to examine you one by one very quickly.,1
Efficiency: I am convinced that this reform will strengthen the protection of competition within the single market rather than weaken it.,0
Efficacy: I am convinced that this reform will strengthen and not weaken the protection of competition in the single market.,1
"Of course we have pondered this issue, and we are still studying it extremely carefully, and this is also thanks to the concerns you have voiced.",0
"I would like to ask you, Mr President, if we have not raised this issue before us, we have raised it and we are studying it very carefully, also thanks to the concerns you have shown.",1
"At the end of the day, I honestly do not believe that this fear is justified.",0
"Frankly, I don't think this fear is justified.",1
The Commission proposal accords the Commission a central role in establishing guidelines on competition policy.,0
The Commission proposal recognises the Commission as having a central role in determining the competition policy guidelines.,1
"The reform does not entail any reduction in the Commission' s activities, but requires them to focus on the most important dossiers.",0
"The reform does not mean any reduction in the Commission's activities, but rather a rethinking of them in relation to the most important files.",1
"The reform will lead to a gradual development - I stress this because I was particularly taken with this term, used by Mrs Randzio-Plath, and, moreover, I fully agree with it - of European competition culture.",0
"The reform will lead to a progressive development - let me stress this because I have been very interested in the terms used by Mrs Randzio-Plath, President-in-Office of the Council - of the European culture of competition.",1
"So, the reform will lead to the various national competition cultures being transplanted and taking root in the European competition culture - where today various small plants thrive, and they are certainly not all the same.",0
"The reform will lead to a transplantation, to an ingrainment in the European culture of competition - where different non-uniform plants are now produced - of the different national cultures of competition.",1
"The fifteen sets of national provisions will gradually be abandoned, permitting greater use of Community law, which a higher number of protagonists will be able to apply.",0
"The 15 national laws will be phased out in favour of greater application of Community law, which can be applied by a greater number of actors.",1
"Allow me to emphasise that this is communitisation, not renationalisation, of competition law.",0
"This, I would say, is a Communityisation of competition law and not a re-nationalization of competition law.",1
"The question of consistent application: the risk of inconsistent application of competition rules must be borne in mind, but I do not believe that it should be exaggerated.",0
"The question of consistency in implementation: the risk of inconsistent application of competition rules must be taken into account, but I also believe that it should not be exaggerated.",1
"As with many other provisions of the Treaty, Articles 81(1) and 82 have, after all, been applied for decades by national authorities and judges, and I do not feel that this has created serious problems.",0
"After all, like many other provisions of the Treaty, Articles 81.1 and 82 have been applied by national authorities and courts for decades, and I do not think that this has raised any major problems.",1
"In a directly applicable exception system, consistency will depend firstly on the degree of clarity of the material rules.",0
"In a legal exception, the maintenance of consistency will depend primarily on the degree of transparency of material standards.",1
"The Commission will make every effort to define the legislative framework, both through general provisions and through its decision-making practice.",0
The Commission will spare no effort to define the legislative framework both through general acts and through its decision-making practice.,1
"Secondly, we will need to set efficient mechanisms in place to prevent disputes, and the White Paper sets out mechanisms for information and consultation.",0
"Secondly, effective systems for conflict prevention will need to be developed, and the White Paper sets out mechanisms for information and consultation.",1
"In this respect, I would like to say something about the excellent idea put forward by Mrs Riis-Jørgensen and Mr Huhne of monitoring implementation.",0
"In this connection I should like to address the idea, which I think is excellent, put forward by Mr Riis-Jørgensen and Mr Huhne, namely the idea of monitoring the implementation.",1
This then is the idea of monitoring implementation.,0
So that is the idea of enforcement supervision.,1
I must say that I find this a very good idea that we will probably take up.,0
"I must say, it seems like a very good idea that we'll probably accept.",1
"Though we have a high respect for the work of national competition authorities and so on, it is evident that we will watch very carefully how EC law is applied by national authorities and courts.",0
"Although we have the greatest respect for the work of national competition bodies and others, it is clear that we will examine very closely how national authorities and courts apply Community law.",1
That is why the Commission wants to keep the right to withdraw a case from a national competition authority in the event of incorrect application.,0
That is why the Commission wants to retain the right to withdraw a case from a national competition authority if it is applied incorrectly.,1
"This goes at least some way towards alleviating your concerns, Mrs Peijs.",0
"That's a step at least in order to ease your concerns, Mrs Peijs.",1
"Concerning Mr Evans' point regarding the implications for businesses, it is important that the cost-benefit analysis should be seriously conducted.",0
"With regard to Mr Evans's comment on the impact on business, it is important that the cost-benefit analysis is carried out seriously.",1
"The purpose of publishing the White Paper is, after all, to collect comments from businesses as well as from other sources.",0
The aim of the publication of the White Paper is to collect comments from companies and other sources.,1
We have received many excellent observations and contributions which give us the material to make a cost-benefit assessment for business.,0
We have received many excellent comments and contributions that provide us with the material to do a cost-benefit analysis for businesses.,1
We will examine all that material carefully before making a legislative proposal for a new regulation.,0
"Before we make a legislative proposal for a new regulation, let us examine all this material closely.",1
There is one point about the impact for firms which is of great importance.,0
There is a very important observation on the impact on companies.,1
"This was raised by Mrs Thyssen, Mrs Peijs and Mrs Palacio Vallelersundi: the issue of SMEs.",0
"It was put forward by Mrs Thyssen, Mrs Peijs and Mrs Palacio Vallelersundi: the question of SMEs.",1
Many speakers have underlined this.,0
Many speakers have stressed this.,1
The Commission is paying particular attention to legal certainty for SMEs.,0
The Commission is paying particular attention to legal certainty for SMEs.,1
We are proposing a system which considerably improves legal certainty for SMEs.,0
We will propose a system which will greatly improve legal certainty for SMEs.,1
Is this simply a political gesture?,0
Is this a simple political gesture?,1
"In the system we propose reforming our substantive rules in such a way that most SMEs will be covered by block exemption regulations, as in the field of vertical restraints.",0
"In the system we propose to reform our substantive rules so that most SMEs are covered by the regulation on exemptions by category, as in the area of vertical restrictions.",1
Most SMEs have in fact less than 30% of the market share.,0
Most SMEs actually have less than 30% market share.,1
We have a de minimis notice which contains a declaration that since SMEs are not involved in market dominance they are not normally subject to the strict prohibition under Article 81(1).,0
"We have a de minimis notification stating that, as SMEs do not participate in a market domain, they are not usually subject to the strict prohibition in Article 81 (1).",1
The fourth group is legal certainty.,0
(IT) The fourth question concerns legal certainty.,1
"Mr Evans, legal certainty is, of course - and I am the first to acknowledge this - important for businesses, not just for the legal professions, although the latter do play an extremely important role in the construction of Europe.",0
"Mrs Evans, it is true that legal certainty, I am the first to acknowledge, is important for businesses and not only for legal professionals who also play a very important role in the construction of Europe.",1
(FR) Mrs Thyssen also referred to the matter of legal privilege for company lawyers.,0
(FR) Mrs Thyssen also referred to the question of the legal privilege of corporate lawyers.,1
"Let me simply remind you that the Court of Justice pronounced a ruling on this in 1982, as you know better than I. This ruling remains valid and there is nothing to justify any reconsideration thereof.",0
"I would just like to remind you that the Court of Justice, as you know better than I, abandoned this question in 1982.",1
The White Paper requires only a single aspect of the issue to be re-examined: the exchange of confidential information.,0
The White Paper calls for only one aspect of the issue to be reviewed: the exchange of confidential data.,1
The guarantees which companies must be given are currently under discussion.,0
The guarantees to be granted to companies are currently being negotiated.,1
"(IT) I shall now quickly turn, Mr President, to Mr Rapkay' s report, and I would like to thank him sincerely for the quality of his work and for the broad endorsement given to the Commission' s XXVIIIth Annual Report on Competition Policy.",0
"(IT) Mr President, I shall now move very quickly to Mr Rapkay's report, to which I am very grateful for the quality of his work and his support for the Commission's XXVIII annual report on competition policy.",1
We share the same basic views but the Rapkay report lays emphasis on several points that we shall need to consider very carefully.,0
"I think there is a broad agreement of views, but the Rapkay report contains some comments which we should consider very carefully.",1
"I will mention only two, in order to be brief.",0
I shall point out only two of them for reasons of brevity.,1
The first is greater transparency.,0
The first concerns further increased transparency.,1
"Parliament knows how important we all consider the question of transparency in competition policy, as I did right from the moment I had my hearing, on 1 September, in the Committee on Economic and Monetary Affairs.",0
"This Parliament knows very well that we all consider the issue of transparency in competition policy important, and I myself have since the first day, 1 September 1999, when I appeared before the Committee on Economic and Monetary Affairs.",1
"Mr Jonckheer, I would like to thank you just as warmly for your report on the seventh survey on State aid in the European Union.",0
"I also want to thank you very much, Mr Jonckheer, for your report on the seventh report on State aid in the European Union.",1
"I will not talk about codecision here, but this certainly does not mean I do not consider it important.",0
"I am not here to discuss the question of co-decision, but not because I do not consider it important.",1
"It has major institutional implications which obviously go beyond the specific area of competition; I am therefore not qualified to give an opinion, and this is obviously a matter for the broader context of the Intergovernmental Conference.",0
"The Commission has also proposed a number of amendments to the Treaty on European Union, including the amendments to the Treaty on European Union, which are intended to help the Member States to achieve the objectives of the Treaty on European Union.",1
"With regard to your suggestions, Mr Jonckheer, you already know that my staff, who, although short-handed as usual, are fortunately highly qualified, are working hard to produce the register of State aids and the State aids 'scoreboard' .",0
"As far as your suggestions are concerned, Mr Jonckheer, you already know that my services are - despite the scarcity of resources, although highly qualified, which characterises them - very actively working on the preparation of the State aid register and the State aid indicator.",1
"I am awaiting with great interest the results of the eighth survey, which, according to the scheduled timeframe, should be being drawn up by the staff now, in January, and for adoption by the Commission in March 2000, to see whether the latest trends are confirmed.",0
"I look forward to the results of the seventh report, which is due to be launched in January and approved by the Commission in March 2000 to assess whether the latest trends are confirmed.",1
"Mr Jonckheer, Mrs Thyssen and Mr Gemelli raised the issue of the state of preparation of the candidate countries in terms of competition in general and of State aid.",0
"Mr Jonckheer, Mr Thyssen and Mr Gemelli referred to the situation of the candidate countries in terms of competition in general and State aid.",1
"I can only say very briefly, that we are actively working with them on a practical level: they are making preparations, they now all have competition laws and are setting up the relevant authorities.",0
"I can only say that we are working with them actively and concretely, they are preparing, they all have competition laws and they are setting up the appropriate authorities.",1
"I can also say, in respect of your concerns on energy and especially on the environment - which, as you know, I share - that we are concluding the review of the organisation of environmental State aid.",0
"As regards the concerns about energy and above all the environment which, as you know, are also mine, I can say that we are finalising the review of the incorporation of State aid into the environment.",1
"In connection with the issue of State aid, I would also like to take up one of the points raised by Mrs Riis-Jørgensen, among others regarding repayment of illegal aid.",0
"I would also like to stress, in the context of the problems of State aid, the issue raised by Mrs Riis-Jørgensen, among others, of recovery of illegal aid.",1
"In April 1999, the Commission adopted new Rules of Procedure which introduced specific rules on repayment.",0
"In April 1999, the Commission adopted a new procedural regulation introducing specific rules on recovery.",1
In the near future - and I can assure you of this - you will see just how seriously we mean to take these rules.,0
Over the next few months - I assure you - you will see how seriously we intend to take these rules.,1
"Finally, Mr President, I would like to thank Mr Langen warmly for his report, which, although geared more towards a specific sector, is a valuable contribution.",0
"Finally, Mr President, I would like to thank Mr Langen for his report, which is more sectoral but no less important in terms of contribution.",1
"In respect of future provisions on aid for the steel sector, which will come into force in July 2002, we will ensure that strict discipline continues to be applied, and the industry itself now agrees on the need for this.",0
"As regards future provisions on steel aid which will come into force from July 2002, we will take measures to ensure that strict regulations continue to apply, the need of which is shared by the same industrial sectors.",1
"When we have finalised our proposal on the new rules and decided on the most suitable legal form, I will be happy to present our viewpoint to you.",0
"As soon as we have prepared our proposal for the new rules and chosen the most appropriate legal form, I will be very pleased to present our view.",1
"I am especially grateful for all of this. We will continue the interinstitutional dialogue opened with the Committee for Economic and Monetary Affairs, and, at a more general level, with Parliament.",0
"We will continue, above all with the Committee on Economic and Monetary Affairs, but more generally with Parliament, this interinstitutional dialogue which has been established.",1
"In this regard, I liked your term, Mrs Palacio Vallelersundi: we must all pull together, preferably in the same direction.",0
"In this respect, Mrs Palacio, I liked your words: we must all row and, if possible, in the same direction.",1
"Competition is not an end in itself, as Mr Rapkay rightly pointed out, but it plays an extremely important role in European integration.",0
"Competition is not an objective, as Mr Rapkay has rightly pointed out, but an extremely important instrument of our European construction.",1
"As Mr von Wogau said at the start of the debate, at the end of the day competition is not an abstract concept: it is in the public interest and forms the basis of the social market economy.",0
"As Mr von Wogau said at the beginning of the debate, competition is not, after all, abstract: it is in the interests of the citizens, it is the basis of the social market economy.",1
"I would also like to say that competition policy will play a valuable social, as well as economic, role in the European integration process, as it has done in the past.",0
I would also like to add that competition has had and will continue to have a civil and not just economic value in the construction of Europe.,1
"Thank you, Commissioner Monti.",0
"Thank you very much, Commissioner Monti.",1
The joint debate is closed.,0
The joint debate is closed.,1
The vote will take place tomorrow at 12 p.m.,0
The vote will take place on Wednesday at 12.00.,1
Protection under criminal law of the Union's financial interests,0
The Commission shall adopt delegated acts in accordance with Article 21 of this Regulation.,1
"Mr President, year after year we learn, mainly from the European Court of Auditors' test reports, that money is lost to the budget of the European Union on account of misdemeanours ranging from wastage, mismanagement, and irregularities to suspected blatant fraud.",0
"Mr President, year after year we hear, especially from the Court of Auditors' audit reports, of the loss of funds in the European Union budget due to waste, mismanagement, irregularities and even alleged fraud throughout the rule.",1
"For some time now, these abuses have meant that Parliament has been called upon to initiate measures that should serve to protect the European taxpayer' s money, which, when all is said and done, is what sustains the Union' s budget.",0
"These anomalies led Parliament to consider proposing measures on its own initiative to protect European taxpayers' money, which ultimately feeds the Union budget.",1
"Particular attention in this respect should be given to combating fraud, to detecting it, punishing those guilty of it and preventing it from happening.",0
"In this context, the fight against fraud, its investigation, punishment and deterrence deserve special attention.",1
"Creating UCLAF by means of the Task Force and setting up the anti-fraud office OLAF were important steps, as was the regulation on protecting the financial interests of the Community and on local monitoring.",0
"The creation of UCLAF from the operational group and the subsequent creation of the European Anti-Fraud Office, OLAF, were important steps, as were the Regulation on the protection of the Community's financial interests and on-the-spot checks.",1
The Union can only impose sanctions in the field pertaining to administrative law when cases are exposed.,0
The Union may only sanction cases found under administrative law.,1
"So far, efforts on the part of the Commission to ask for improperly obtained money to be returned only had limited success.",0
The demand for the Commission to be reimbursed for the funds obtained improperly has so far produced only poor results.,1
It is for the Member States to undertake criminal measures.,0
The Member States are responsible for criminal measures.,1
Since there is often overlap between the two legal angles and cross-border violations against the Union budget are on the increase - they are also committed by those involved in organised crime - it is unclear as to where the responsibility lies amongst the Member States.,0
"Since both legal aspects often overlap and crossborder infringements against the Union budget are increasing and are sometimes also the work of organised criminal groups, the delimitation of Member States' powers is not clear.",1
"Then there are differences between the national legal requirements of the individual Member States, together with protracted or even unfulfilled requests for mutual assistance in law enforcement.",0
This is complemented by the differences between specific national legal provisions and slow or never satisfied requests for mutual cooperation.,1
"What is more, the agreement on the protection of financial interests and the two subsequent protocols signed by the European Council in 1995 did nothing to change this.",0
The Convention and the two Protocols on the protection of the Community's financial interests signed by the European Council in 1995 have not changed anything.,1
"For it to enter into force, it must be ratified by all 15 Member States.",0
They must be ratified by all 15 Member States.,1
After five years only four have done so.,0
"So far, after five years, only four of them have done so.",1
"This state of deadlock, which threatens to undermine the credibility of the Union, has inspired Parliament to initiate the setting-up of a European Public Prosecutor' s Office.",0
"In view of the stalemate in which we are now and which threatens to undermine the credibility of the Union, Parliament has taken the initiative to request the creation of a European Public Ministry.",1
"There is no intention whatsoever to create a transnational criminal law and judicial authority, rather the aim is to equip the Union with specific instruments for the protection of its financial interests, that is whilst upholding the principle of subsidiarity.",0
"This does not in any way imply the creation of a transnational criminal and judicial system, but is aimed above all at providing the Union with specific instruments for the protection of its financial interests, while respecting the principle of subsidiarity.",1
We are giving new life to this idea with this report and call upon the Commission to present legislative proposals that will enable this goal to be realised.,0
We are now taking this project forward and are asking the Commission to present legislative proposals to achieve this objective.,1
"The concerns of the Committee on Legal Affairs and the Internal Market, as articulated in its position, together with those of the Committee on Citizens' Freedoms and Rights, Justice and Home Affairs, will also be taken full account of in this process.",0
"The report sets out all the aspirations expressed by the Legal Affairs Committee in its opinion report, as well as those of the Committee on Civil Liberties and Rights, Justice and Home Affairs.",1
"We would like to make two recommendations arising from the establishment of OLAF and which should safeguard its operational and legal efficiency, transparency, and the protection of the rights of individuals.",0
"We present two recommendations which stem from the creation of OLAF and which aim to ensure its operational and legal effectiveness, transparency and protection of individual rights.",1
"In addition, we need - and this is my first recommendation - a legislative act that includes those offences which are to the detriment of the Union' s financial interests, and in which main principles are firmly established.",0
This requires - that is the content of the first recommendation - a legislative act covering crimes against the Union's financial interests and guiding principles.,1
I support the proposed deadline for the Commission being 30 September in a proposed amendment.,0
In an amendment I propose that 30 September be set as the deadline for the submission of the Commission's proposal.,1
The second recommendation relates to criminal proceedings.,0
The second recommendation concerns criminal proceedings.,1
The existing monitoring committee can only monitor the independence of the Director of the agency.,0
The existing control committee can only control the independence of the Director of the Office.,1
There is no question of this influencing the administration of justice in the Member States.,0
That regulation would have no effect whatsoever on the administration of justice in the Member States.,1
The Court of Justice is to monitor the legality of the legislative acts.,0
The Court of Justice would be responsible for monitoring the regularity of the acts.,1
Further support for this proposal is also to be found in the second report of the so-called Five Wise Men.,0
The second report of the Committee of the Five Wise Men also recommends this approach.,1
"The Commission, Mr Barnier, Mr Vitorino and several Member States are equally receptive to the idea.",0
"Barnier and Vitorino, and also some Member States, are also receptive to the idea.",1
"I call upon you, ladies and gentlemen, to vote in favour of this report, which the Committee on Budgetary Control adopted with a large majority.",0
"I would ask you, my dear colleagues, to vote in favour of this report, which was adopted by the Committee on Budgetary Control by a large majority.",1
"We can set another example here, to the effect that Parliament is taking action to prevent mismanagement and in particular, fraud, and to mete out punishment where necessary.",0
"We can send a new signal that Parliament is actively working to prevent mismanagement and especially fraud, and also to impose penalties where necessary.",1
