text,label
"In particular, it is not possible to adapt the Annexes to technical and industrial developments.",1
I regret this since we are having to take action because others have not done their job.,0
"I regret this, because we must act because others have not done their job.",1
"In this respect, I accept this proposal to amend Directive 94/55/EC which has been tabled for discussion today.",0
"I therefore accept this proposal, which is being debated today, on amending Directive 94/55/EC.",1
"Should the European Union fail to take action, then Member States would be obliged to amend their national legislation for a very brief period, until the CEN completes its work, which would cause unnecessary cost and uncertainty.",0
"The inactivity of the European Union would force Member States to amend their intra-State legal rules for a short period of time, in particular until the completion of the work of the CEN, which creates unnecessary costs and uncertainties.",1
The amendment to the directive on today's agenda does not therefore affect the existing harmonisation of the transport of dangerous goods in the Community.,0
"The amendment to the directive, which is on the agenda today, therefore does not change the harmonization of the transport of dangerous goods which is taking place in the Community.",1
The amendment to the directive is consequently in full accordance with the principle of subsidiarity; the Member States obtain more powers.,0
The amendment to the directive is thus made entirely in the sense of subsidiarity; Member States are given more powers.,1
The Commission decides whether the Member States may impose certain rules of their own.,0
The EU Commission decides whether Member States can make their own provisions.,1
"In so doing, it is supported by a committee of experts on the transport of dangerous goods under the regulatory procedure.",0
"In this respect, it is assisted, in accordance with the regulatory procedure, by a Committee of experts on the transport of dangerous goods.",1
The procedures for the exercise of these implementing powers conferred on the Commission were laid down afresh in the Council Decision of June 1999.,0
The modalities for the exercise of these implementing powers conferred on the Commission were first regulated by agreement of the Council in June 1999.,1
"The proposal to be discussed today, to amend the directive on the transport of dangerous goods by road, dates from May 1999, however, and could not therefore take account of the latest comitology procedure.",0
"The proposal for a directive amending the directive on the carriage of dangerous goods by road, which is currently being debated, dates from May 1999 and has therefore not yet been able to make use of the current comitology procedure.",1
Two of the amendments tabled and adopted unanimously by the committee relate precisely to this amended comitology procedure.,0
The amendments tabled and adopted unanimously by the committee refer precisely to this amended committee procedure in two cases.,1
We would like to ensure that there is a reference to this as early as the recitals and that the period within which the Council has to make a decision - which is not clearly worded - is set at a maximum of three months.,0
We would like to ensure that this is already mentioned in the recitals and that the inaccurate deadline for the Council to take a decision is set at a maximum of three months.,1
"In addition, the need for greater transparency has been pointed out.",0
The Commission has also been able to provide a number of information on the situation in the Member States.,1
"A further amendment allows the Member States to impose more stringent requirements, in particular for vacuum tanks, if work is done or goods are transported as a priority in temperatures well below -20ºC.",0
"Another amendment allows Member States to lay down stricter requirements, especially for empty tanks, where work or transport is preferably to be carried out at temperatures considerably below 20 degrees below zero.",1
This is in the special interest of northern European regions.,0
This is of particular interest to the northern regions of Europe.,1
A final amendment is intended to ensure that tanks and tankers put into service between 1 January 1997 and the entry into force of this directive may continue to be used provided that they have been constructed and maintained in accordance with it.,0
"A final amendment is intended to allow the continued use of tanks and tankers which entered into service between 1 January 1997 and the entry into force of this Directive, provided that their construction and maintenance comply with the provisions.",1
"I do realise that this is only a small step towards increased transport safety, but I would ask you to endorse this report.",0
"I am also aware that this is only a small step towards greater security, and I ask you to agree with this report.",1
"Mr President, colleagues, a happy new year and millennium to you all.",0
"Mr President, ladies and gentlemen, happy new year and happy millennium.",1
"I am speaking for the first time in this plenary part-session, so this is quite exciting for me, a little like first love, although that did last longer than two minutes.",0
"I'm speaking for the first time in a plenary session, so this is exciting, kind of like first love, only that first love lasted more than two minutes.",1
I would like to briefly comment on the Commission' s proposal to amend the directive on the transport of dangerous goods by road.,0
I would like to briefly comment on the Commission's proposal to amend the directive on the carriage of dangerous goods by road.,1
"The Commission' s proposal, however, does not take account of all the facts, such as the cold climate that prevails in the northern regions.",0
"The Commission proposal, however, has not taken into account all factors, such as the cold weather in the northern regions.",1
"Consequently, I have tabled some amendments to Mr Koch' s intrinsically excellent report, which have been adopted by our committee.",0
"I therefore proposed some amendments to the splendid report by my colleague, Mr Koch, which were approved by our parliamentary committee.",1
My amendments concern the frost-resistance ratings for tankers carrying these dangerous goods.,0
My amendments concern the resistance to the low temperatures of the transport tanks for these dangerous goods.,1
"According to the Commission' s proposal -20ºC would have been sufficient. On the shores of the Mediterranean, it is hard to imagine that in Lapland temperatures can fall considerably lower than that.",0
The Commission proposal would have required resistance of 20 degrees below zero; it is difficult to imagine that the temperatures on the Mediterranean beaches in Lapland would be considerably lower.,1
"There is support for the EU in Lapland also, so let us remember them.",0
"The EU is also supported in Lapland, so let us remember them.",1
I have thus proposed that the frost rating be lowered to -40ºC.,0
I therefore propose that the resistance limit be lowered to 40 degrees below zero.,1
This would be necessary to keep safety standards at the level they were in northern regions previously.,0
This would be really necessary to maintain the level of security in the northern regions.,1
I hope my proposal will be taken into consideration in tomorrow' s vote.,0
I hope my proposal will be taken into account in the vote tomorrow.,1
"Mr President, with your permission I should like to begin by expressing my admiration for the way in which you executed the quick changeover of the chairmanship just now during the debate.",0
"Mr President, if I may, I would first of all like to express my respect for the way in which you have brought about the rapid change in the Presidency during the debate.",1
I thought that it was quite superb.,0
I found it magnificent.,1
"On the subject at hand, I think that the people of Europe must be able to be confident that the goods - however dangerous they are - which are transported on Europe's roads, railways, and so on are as safe as possible.",0
"I think that the citizens of Europe can trust that what is transported in Europe by road, rail or water is transported as safely as possible, even if it is dangerous goods.",1
This directive is a contribution to this.,0
This directive is a contribution to that.,1
What we are doing today is essentially a nuisance.,0
What we are doing today constitutes a scandal.,1
"Mr President, the report we are discussing here does not, in itself, entail any major changes.",0
"Mr President, the report we are dealing with does not represent major changes.",1
Most of the proposed amendments are of a purely technical nature.,0
Most of the amendments are purely technical.,1
"It is nonetheless worth emphasising that, each time we make this type of decision, it is good from a broad environmental perspective and it is beneficial because it creates better prior conditions for exploiting the possibilities of the internal market.",0
"However, it is worth emphasizing that this kind of decision is environmentally beneficial and because it creates better conditions for the functioning of the internal market.",1
"Very large quantities of dangerous goods are transported around the EU, both on roads and railways and by sea.",0
"Large quantities of dangerous goods are transported in the EU by road, rail and sea.",1
This makes it necessary to have proper rules governing transport of this kind.,0
Rules are needed to regulate this transport.,1
"In area after area, we are now obtaining common minimum regulations for the Member States.",0
Sector after sector is being regulated by minimum standards binding on Member States.,1
"This is extraordinarily positive, and there is cause to thank the rapporteur, Mr Koch, for the work he has put in on this issue.",0
This is extremely beneficial and I thank the rapporteur Koch for the work he has done on this subject.,1
This is also important where the prerequisites for the internal market are concerned.,0
This is also important in terms of conditions for the internal market.,1
"If we are to get a common transport market genuinely up and running, it is important that we should not only have regulations but that these regulations should also, as far as possible, apply to every country.",0
"For the common transport market to really work, it is important not only that there are rules, but that those rules are also common, as far as possible.",1
"I should like to conclude by commenting on a third matter which is also of significance, namely an amendment tabled by Member of Parliament, Mr Ari Vatanen.",0
"Finally, I would like to comment on a third thing which is also important, namely an amendment tabled by Mr Ari Vatanen.",1
"In many ways, the prerequisites differ from one Member State to another.",0
The conditions in the Member States differ from each other in many respects.,1
"By approving this amendment, we take account of the fact that it can be very cold in the northern parts of the European Union.",0
In adopting this amendment we take into account the fact that it can be very cold in the northern part of the country.,1
This makes it necessary to also take account of the ways in which materials and packaging are affected by cold of this kind.,0
This also makes it necessary to take into account that this cold influences materials and packaging.,1
"It is good that, in establishing the present regulations, we can also be flexible.",0
"Mr President, we must be flexible in the way we dictate rules.",1
I hope that the Commission is able to accept the present amendment.,0
I hope that the Commission will accept this amendment.,1
"Mr President, I would like to thank not only Mr Koch, but also the Vice-President of the Commission for the clear and unambiguous way in which they have declared their support for safety in the transport sector and acknowledged it as a priority.",0
"Mr President, I would like to thank not only our colleague Mr Koch but also the Vice-President of the Commission for speaking so clearly and without any misunderstanding in favour of transport safety and for the priority of safety.",1
The reason Mr Koch produced his sound report was because the work in the CEN and within the United Nations Economic Commission was proceeding none too expeditiously.,0
Mr Koch has written his good report because work has not been done so quickly at the CEN and also within the United Nations Economic Commission.,1
"For one thing is clear: even if we come to an excellent arrangement within the European Union, traffic does not stop at our borders, it goes beyond them.",0
"Because it is clear that while within the European Union we adopt excellent regulations, transport does not stop at borders but goes beyond them.",1
Hence there is certainly every reason to introduce more far-reaching regional provisions.,0
"For this reason, broad regulations, i.e. regional ones, are undoubtedly appropriate.",1
If the Commissioner is unable to do so today then would she be prepared to inform the committee in writing of how matters stand and what stage negotiations between the CEN and the Economic Commission are at?,0
"If the Commissioner cannot do this today, would she be prepared to report in writing to the Committee on the status of the negotiations between the CEN and the Economic and Social Committee?",1
"Mr President, I would once again like to congratulate Mr Koch on his magnificent work on this other report, which in a way supplements the debate which we held in October on rail transport.",0
"Mr President, I congratulate Mr Koch again on his work on this other report, which somehow completes the debate we had in October on rail transport.",1
"We all regret that the European Committee for Standardisation (CEN) has not been able, in the required time, to carry out the amendment of the provisions necessary for the required harmonisation within the European Union.",0
We all regret that the European Committee for Standardization (CEN) has not been able to carry out the necessary changes to the provisions necessary for proper harmonization within the European Union within the required time.,1
This debate and the amendment of the directive currently in force allow us to incorporate differentiating elements which demonstrate the diversity of this Europe of ours.,0
This debate and the amendment to the directive now in force allow us to incorporate differential facts that speak of the diversity of our Europe.,1
"A moment ago, Mr Vatanen spoke to us of lower temperatures, not of 20 degrees below zero, but of 40 degrees below zero.",0
"A moment ago Mr Vatanen was talking to us about lower temperatures, not 20 degrees below zero, but 40 degrees below zero.",1
"The Commission accepts all of the contributions of the parliamentary committee and the rapporteur, Mr Koch, which are contained in the various amendments, specifically four.",0
"All the contributions from the committee and the rapporteur, Mr Koch, which have been translated into various amendments, in particular four, are collected by the Commission.",1
We therefore accept the four amendments which have been proposed.,0
We therefore accept the four amendments which have been proposed to us.,1
The debate is closed.,0
The debate is closed.,1
The vote will take place tomorrow at 12 p.m.,0
The vote will take place tomorrow at 12.00.,1
Structural Funds - Cohesion Fund coordination,0
Coordination Structural Funds/Cohesion Fund,1
"Mr President, it is particularly pleasing for me to make my first speech in the European Parliament on what is regarded as the most important issue within that part of the United Kingdom that I represent in this Parliament, namely Wales.",0
"I am particularly pleased that my first speech in the European Parliament touches on a question which has been considered of the utmost importance to the part of the United Kingdom I represent in this Parliament, namely Wales.",1
"A major part of Wales, as you know, has been granted Objective 1 status under the Structural Funds programme.",0
"As you know, a significant part of Wales has been given Objective I status under the Structural Funds programme.",1
It is quite clear that many people within Wales are looking to the European Structural Funds programme to alleviate some of the great difficulties that we undoubtedly face.,0
It is quite obvious that many people in Wales rely on the European Structural Funds programme to solve some of the great difficulties they are undoubtedly facing.,1
We have seen poverty growing in Wales; and growing still further since 1997.,0
"We can see the increase in poverty in Wales, especially since 1997.",1
We have seen the gap between rich and poor widen.,0
The gap between rich and poor has widened.,1
"We are looking, therefore, within the Structural Funds programme not just to see industrial restructuring but also to see a wider improvement in the whole of the economic base within the Principality.",0
We therefore hope that the Structural Funds programme will not only restructure industry but also improve the overall economic base of the Principality.,1
"What is, however, deeply damaging for us is the belief that in some way the granting of Structural Funds assistance is something that has been, in a sense, a success of the government.",0
"What is extremely damaging to us, however, is the belief that the granting of Structural Funds is something that has been, in a sense, a government achievement.",1
It is sadly only a recognition of the very great difficulties that Wales faces.,0
"Sadly, it is only an acknowledgment of the great difficulties that Wales is going through.",1
That is why I want to highlight some of the issues that I believe the Commission must have at the forefront.,0
This is why I want to highlight some issues which I think the Commission should put first.,1
We look to the Commission to deal with points in relation to additionality.,0
We hope that the Commission will take into account the points relating to additionality.,1
We are dissatisfied with the fact that those figures seem to have been in some way hidden within UK figures.,0
We are unhappy that these figures seem to have been somehow hidden within the whole of the UK figures.,1
We look to the Commission also to ensure that there is matched funding for projects.,0
We expect the Commission to also ensure that funds are available to meet the project needs.,1
"We look to it to challenge the UK Government, to ensure that the private sector, which surely must be providing the major impetus for Structural Funds expenditure, is involved in the planning stage.",0
"We are counting on this to challenge the UK Government to ensure that the private sector, which is certainly the biggest target of Structural Funds spending, is involved in planning.",1
"Finally, we ask that the Commission ensures that Structural Fund monies are spent in a way which is transparent.",0
"Finally, we ask the Commission to ensure that the Structural Funds' money is spent transparently.",1
Too much of what takes place within this Parliament is not transparent.,0
There are too many things in this Parliament that are not transparent.,1
This is one area in which I believe the Commission can be a very great friend to Wales.,0
This is a matter which will lead to the friendship between the Commission and Wales.,1
"Mr President, our committee views these issues very differently and, to start, I will speak from the point of view of research.",0
"Mr President, our committee deals with these matters from a very different point of view, and I shall first speak from the point of view of research.",1
"This will be possible with action on the part of governments, and such decentralisation of higher education will be an unquestionably useful policy in evening out development.",0
"This is possible through the adoption of measures by public administrations, and this method of territorial spread in the higher education area is undoubtedly an efficient policy for leveling development.",1
Poverty and wealth used to depend more on means of livelihood.,0
Poverty and wealth were previously dependent on the structures of economic activities.,1
"In my opinion the committee drafting the report has not taken sufficient account of this, so on behalf of the Committee on Industry, External Trade, Research and Energy, I would draw the Commission' s attention to this issue.",0
"This aspect has not been sufficiently taken into account by the committee responsible for drawing up the report, so on behalf of the Commission on Industry I call the attention of the Commission on this matter.",1
"Mr President, I would very much like to thank Mrs Schroedter for the work she has done on this and to explain to colleagues that I am speaking for my colleague, Mrs Flautre, who followed this for the Committee on Employment and Social Affairs but who is unfortunately ill.",0
"Mr President, I would like to express my deep gratitude to Mr Schroedter for his contribution to this matter and for explaining to the colleagues that I am speaking on behalf of my colleague, Mr Flautre, who succeeded him in the Committee on Employment and Social Affairs but who is unfortunately ill.",1
"I would like to draw people's attention to Amendments Nos 1 and 2 which were agreed by the Committee on Employment and Social Affairs but not accepted by the Committee on Regional Policy, Transport and Tourism.",0
"I would like people to pay attention to Amendments Nos 1 and 2 agreed by the Employment and Social Affairs Committee but rejected by the Committee on Regional Policy, Transport and Tourism.",1
These amendments deal with the social economy and the need to provide social risk capital and support financially local schemes to develop employment opportunities and strengthen social cohesion.,0
These amendments address the social economy and the need to provide social risk capital and support local financing schemes to develop employment opportunities and strengthen social cohesion.,1
"In the past, this Parliament has viewed the social economy as an important potential provider of employment.",0
"In the past, Parliament considered the social economy as an important potential source of employment.",1
These amendments also fit in with this Parliament's view that social exclusion is a serious issue needing constructive action.,0
These amendments also agree with the view of this Parliament that social exclusion is a serious issue that requires constructive action.,1
We hope that those considering rejection of these amendments have very powerful reasons to offer to both Parliament and their citizens who are seeking employment.,0
We hope that those considering rejecting these amendments will give Parliament and the citizens of their countries who are looking for employment very strong reasons for doing so.,1
"In her report, Mrs Flautre also drew attention to an area where coordination is sorely lacking, yet desperately needed.",0
"Mr Flautre stressed in his report an area where coordination is not needed, but is urgently needed.",1
The Commission proposals refer to the four pillars of employment strategy and the five fields of action of the European Social Fund.,0
The Commission's proposals refer to the four pillars of the employment strategy and the five fields of action of the European Social Fund.,1
"But the lack of specific guidelines here is particularly to be regretted, as the idea of linking Social Fund assistance to the employment strategy will be put into effect for the first time during the 2000-2006 programme.",0
"But we must regret above all the absence of specific guidelines, because the idea of linking social fund aid to the employment strategy will be put into practice for the first time in the 2000-2006 programme.",1
"It could be said that the omission gives the impression that the Commission too has no idea how to provide maximum coordination between European Social Fund assistance, which is subject to review after three and a half years, and the Member States' annual national plans for employment.",0
"The Commission is also not aware of how to ensure maximum coordination between the European Social Fund's aid, which is subject to review after three and a half years, and the annual employment plans of the Member States.",1
We hope that the Commission can reassure us that this was an oversight which is now being dealt with constructively.,0
We hope that the Commission can assure us that this is a negligence which it is constructively remedying.,1
"Mr President, Commissioner, the proposal presented by the Commission, in accordance with its mandate, is a reasonable starting point for the Committee on Agriculture and Rural Development.",0
"Mr President, Commissioner, ladies and gentlemen, the Commission's proposal, in fulfilling its mandate, is a reasonable starting point for the Committee on Agriculture and Rural Development.",1
"This, as well as the deficiencies in the networks of infrastructures and services and a generally very low level of employment, which furthermore is seasonal and lacks diversity, exacerbates the exodus from rural areas.",0
"This, combined with shortcomings in infrastructure and service networks and a generally very low employment supply and at most seasonal and poorly diversified, accentuate rural exodus.",1
The consequences do not inspire hope.,0
The consequences are not expected.,1
"It is the young people who are disappearing, who are getting an education and finding work outside of the rural areas, all of which has an unfavourable effect on those areas.",0
"It is the young people who disappear, who are trained and find employment outside the rural areas, which has a negative impact on these areas.",1
This lack of infrastructure is also an obstacle to the establishment of companies and the creation of jobs.,0
This lack of infrastructure is also an obstacle to the establishment of businesses and job creation.,1
We have to remember that rural areas represent almost four fifths of the territory of the European Union.,0
It should be noted that rural areas account for almost four fifths of the territory of the European Union.,1
Agriculture only provides 5.5% of employment in the Union.,0
Agriculture provides only 5.5% of employment in the Union.,1
"Furthermore, three quarters of our farm workers are part-time and require supplements to their incomes.",0
"In addition, three quarters of our farmers are parttime farmers and need effective income supplements.",1
"In conclusion, I would ask the Commission to take these five points into account when establishing the conclusions on the four pillars because I believe that, for the European Union, maintaining the population in rural areas must be one of the priority objectives.",0
"Finally, I would ask the Commission to take these five points into account when drawing the conclusions of the four pillars, because I understand that for the European Union, the establishment of rural areas should be one of the priority objectives.",1
"Mr President, Commissioner, I would like to begin by thanking Mrs Schroedter, the rapporteur, for her work.",0
"Mr President, Commissioner, ladies and gentlemen, I should like to begin my speech by thanking Mrs Schroedter for her work.",1
I think that this work has been carried out extremely well.,0
I think it's a very well done job.,1
"We feel that it is important that the Commission takes account of the conclusions adopted by this Parliament, at least in spirit, because at this stage, it might seem as though what we are doing here is a useless exercise, and nothing but hot air.",0
"It is important for us that the conclusions adopted in this Parliament are taken into account by the Commission, at least in its spirit, because at this stage it may seem that we are doing a useless exercise, purely rhetorical.",1
"The truth of the matter though is that we believe - and this is also shown in the way the conclusions have been drafted - that the Commission must take account of what is adopted by this Parliament, particularly in the face of an interim revision of these directives.",0
"But the truth is that we believe, and this is also reflected in the wording of the conclusions, that the Commission must take into account what is adopted in this Parliament, mainly in the face of the midterm review of these guidelines.",1
"In order to achieve a more rapid and efficient boost for attaining these objectives, we think that those who generate employment, the real entrepreneurs and those who really guarantee new sources of employment, that is, businesspeople, must participate in this initiative.",0
"And in order to achieve a faster and more effective impetus towards achieving these objectives, we believe that it is necessary to involve the job-creators, the real entrepreneurs and the real providers of new sources of employment, which are the entrepreneurs.",1
"Small and medium-sized businesses, above all, need to take part in the distribution of these funds.",0
Small and mediumsized enterprises in particular have to participate in the distribution of these funds.,1
"If they do not, if businesspeople feel marginalised, if entrepreneurs cannot take part, not only in managing but also in receiving these funds, we will have missed an opportunity to attain our objectives more rapidly.",0
"If this is not the case, if entrepreneurs feel marginalized, if entrepreneurs cannot participate, I say not only in the management but in the receipt of these funds, we will have lost an opportunity to achieve our objectives more quickly.",1
"Also, in order to attain our objectives, to overcome the disparities between regions and to seek out sources of employment, it is crucial to give our complete support to new technologies, to transport and communications networks and to renewable energies.",0
"It is also important to make a decisive commitment to new technologies, transport and communications networks and renewable energy, in order to achieve our objectives, to overcome inequalities between regions and to find employment.",1
"All of this must be done - I repeat - with the participation of private business, which, by uniting its efforts with those of public administrations, but complementing them, never obstructing or excluding them, will lead to the creation of wealth in society and of jobs.",0
"And all this - I insist - with the participation of private enterprises which, joining their efforts with those of public administrations, complementing themselves and never obstructing or excluding themselves, will create social wealth and jobs.",1
"Mr President, it is incumbent upon me to remind my colleague, Mr Evans, of why Wales actually achieved Objective 1 status. It was because of the discredited policies of his own Conservative Party.",0
"Mr President, it is my duty to remind my colleague Mr Evans of the reason why Wales has actually achieved Objective I status.",1
"Let me also remind him that when his party leader, Mr Hague, was Secretary of State for Wales, he broke every rule in the book on additionality which led to a stern letter from Commissioner Wulf-Mathies regarding regulatory requirements.",0
"Let me also remind you that when the leader of your party, Mr Hague, was Secretary of State for Wales he violated all the articles in the supplementary draft, which led to a strict letter from Commissioner Wulf-Mathies on regulatory requirements.",1
I can tell you that the British Government is aware of its regulatory requirements on Objective 1 additionality. I suggest Mr Evans goes back and reads the regulation.,0
I can tell you that the British Government is aware of the regulatory requirements for the additionality of Objective I. I suggest that Mr Evans re-read the regulations.,1
My Group has made extensive amendments to both reports up for debate today.,0
My Group has made important amendments to the two reports being discussed today.,1
I want to focus our minds on the essential role of the guidelines.,0
I want us to focus on the important role that guidelines play.,1
It is important to identify the skills and potential of our regions in the hi-tech sector.,0
It is important to identify the capabilities and potential of our regions in the high-tech sector.,1
It is particularly important in the light of reports in the media that Europe is rapidly losing ground to the US in the hi-tech growth industries of the future.,0
This is particularly important in light of media reports suggesting that Europe is rapidly losing ground to the US in terms of the growth of high-tech industries in the future.,1
The operation of the previous round of programmes is also very instructive in telling us what guidelines should not be about.,0
The operation of the previous round of programmes is also very instructive because it suggests what the guidelines should not produce.,1
They should not be about creating additional layers of bureaucracy and red tape.,0
They must not create layers of red tape and additional paperwork.,1
"They should not be about shifting priorities and policies halfway through project development, resulting in inevitable delays and underspends, particularly in the light of the new budgetary requirement.",0
"Priorities and policies should not change while the project is being developed, which inevitably leads to delays and lower-than-expected costs, especially in light of the new budgetary requirements.",1
"The implementation and operation of the guidelines cannot be left to the personal interpretation of one or other desk officer, either in the Commission or in the civil service.",0
"The implementation and operation of the guidelines cannot be left to the personal interpretation of either department, the Commission or the civil servants.",1
"There must be an internal coherence in the Commission directorate, while respecting the specific local and regional aspects of Commission programmes.",0
There must be internal coherence in the direction of the Commission while respecting the specific regional and local aspects of the Commission's programmes.,1
"The conclusion is that we must make the case for guidelines to be broad, indicative and flexible to assist our programme managers and fund-users and to get the maximum potential out of our new fields of regeneration.",0
"The conclusion is that we must emphasize that the guidelines are general, clear and flexible so that they can help programme managers and fund users and make the most of our new regeneration fields.",1
"If we can inject a spirit of entrepreneurial activity into our poor and structurally weak regions we will eventually get them back onto the road of attracting substantial investor confidence, which will be the key to future success.",0
"If we can instill a spirit of entrepreneurship in our poor and structurally weak regions, we will eventually place them on the path to attracting investor confidence, which will be the key to future success.",1
"Mr President, Commissioner, I would like to thank Mrs Schroedter for an excellent report. She has gone into the issue in some depth and in the committee debate she took account of many of the amendments that have been tabled regarding this report.",0
"Mr President, Commissioner, ladies and gentlemen, I would like to thank Mrs Schroedter for her good report, which has applied itself to the subject and has taken very well into account, during the work of the parliamentary committee, the many amendments made to this report.",1
The rapporteur has also quite rightly stated that Parliament was not heard in time regarding the guidelines.,0
The rapporteur of the report also rightly pointed out that Parliament was not given a timely hearing on the guidelines.,1
We are badly behind now in this matter.,0
We are now seriously behind on this issue.,1
"Hopefully, the stands Parliament has taken will help, however, in the mid-term appraisal of the programmes and in their practical implementation.",0
"However, it is hoped that Parliament's conclusions will help in reviewing the programmes at the half-term and in their practical implementation.",1
"For the time, the report grew too large when it was being debated.",0
"If we take into account the phase of the period in which we live, the report has been too widened during its preparation.",1
It contained details and issues that had already been raised in previous reports.,0
The report has included specific issues and some other issues that had already been addressed in previous reports.,1
"At this stage it is more important to concentrate on assessing how we can use this process to steer Union regional policy, bearing in mind that the aim is to reduce regional inequality.",0
"At this stage, the most important thing is to focus on examining ways of guiding the Union's regional policy through this process, remembering that the aim is to reduce inequalities between regions.",1
"Our Group emphasises the importance of the principle of subsidiarity, the responsibility of Member States and the role of local players in drafting and implementing programmes.",0
Our Group stresses the principle of subsidiarity: the responsibility of the Member States and the importance of local actors in the preparation and implementation of programmes.,1
It is especially important to get SMEs involved in the planning and implementation of programmes.,0
It is of fundamental importance that small and mediumsized enterprises participate in the planning and implementation of programmes.,1
Our Group also considers it important to take greater account of remote and peripheral areas and wishes to increase interaction between towns and rural areas.,0
Our Group also considers it very important that the overseas territories and the peripheral areas are better taken into account and we want to increase interaction between cities and rural areas.,1
We oppose the excessive control the central administration of the Union and its Member States exercises and we are calling for a reduction in the bureaucracy that has taken root in the drafting and implementation of programmes.,0
We reject the excessive oversight of the central administrations of the Member States and the Union and demand that the red tape that has infiltrated the processes of preparation and implementation of the programmes be reduced.,1
Projects implemented with support from the Union have had their effect watered down all too often by slow decision making and complicated administrative processes.,0
The effectiveness of projects supported by Union grants has been too often undermined by the slow pace of decision-making and the complexity of administrative procedures.,1
Funds have often been granted for projects which have had no lasting benefit for the area concerned.,0
Funding has often been granted for projects that have not left any permanent benefit in the area of implementation.,1
"Projects have to be carried out more efficiently, more flexibly and they have to be made more productive.",0
"We must make projects more efficient, flexible and productive.",1
"While the report was being prepared, it was interesting to discuss the Union' s regional policy in general.",0
It was also very interesting to have a debate on the Union's regional policy at general level when this report was drawn up.,1
"For us new members, it was the first time, and this was a very interesting process.",0
"It was the first time that the new Members had taken part in a similar debate, and it was a very interesting process.",1
This report is very good and our Group supports it.,0
This report is excellent and has the support of our Group.,1
"Mr President, we should not forget that the main, strategic objective of the Structural and Cohesion Funds and of their coordination is to achieve economic and social cohesion.",0
"Mr President, we should not forget that the main and strategic objective of the Structural and Cohesion Funds and their coordination is to achieve economic and social cohesion.",1
We are obliged to participate in drafting directives and also in assessing their results.,0
We have an obligation to participate in the preparation of the guidelines and also in the evaluation of the results.,1
We are obliged to do so because we are the representatives of the citizens in a Europe of Citizens and not just in a Europe of States and of Regions.,0
"And that is because we are the representatives of the citizens in a Europe of Citizens, and not just in a Europe of States and Regions.",1
We feel that the Funds are a necessary but insufficient condition for achieving economic and social cohesion.,0
We find that the Funds are a necessary but not sufficient condition for achieving economic and social cohesion.,1
We might be mistaken in using the gross domestic product per inhabitant as the sole indicator.,0
"If we take the GDP per capita as the only indicator, we may be wrong.",1
Some speakers have already mentioned unemployment and the fall in population.,0
"Some colleagues have already spoken about unemployment, about the decline in population.",1
"We will have to study several indicators, which will enable us to see the current state of regional societies that are in a worse situation than others, and how they are evolving.",0
We will have to study a few indicators that allow us to see the state and developments of regional societies that are worse off than others.,1
It is clear from some of the reports that have been presented to Parliament' s plenary sitting today that Europe' s 25 most prosperous regions enjoy a level of unemployment which is five times lower than in the 25 least prosperous regions.,0
"In some reports presented to Parliament today, it is clear that the 25 most prosperous regions in Europe have five times less unemployment than the 25 least prosperous regions.",1
"This fact means that the European Parliament, the Commissioner and the Commission must act decisively and strategically.",0
"This requires the European Parliament, the Commissioner and the Commission to act decisively and strategically.",1
"I agree that the European Parliament did not have the opportunity - or that it was not given the opportunity, as we had reached the end of the parliamentary term - to discuss the directives.",0
"I agree that the European Parliament has not had the opportunity - or has not had the opportunity, because it is the end of the term - to speak about the guidelines.",1
"I do not think, however, that this report has come too late.",0
But I don't think the report is late.,1
"We need to consider it together, so that the new Objective 1 programmes and the plans for regional development, which have been drafted before the directives come into force, can be submitted for revision and proper assessment.",0
We need joint reflection so that the new Objective 1 programmes and the regional development plans which have been drawn up before the guidelines are operational can be reviewed and evaluated.,1
"We all agree that we should ask that, halfway through these programmes, when the assessment of the directives is made, Parliament should be given an equally influential role on the grounds that we are the citizens' representatives.",0
"We all agree that, in the middle of the programme, when the guidelines are being evaluated, Parliament can be a co-protagonist because we are the representatives of the people.",1
"Our citizens cannot accept that the European Union takes decisions in a way that is, at least on the face of it, bureaucratic.",0
"Citizens cannot accept the European Union's decisionmaking in a bureaucratic way, at least apparently.",1
"They need to see the political dimension working, to see that officials accept their responsibilities and that there is communication with the citizens.",0
"They need the political dimension to work, there needs to be responsibilities, there needs to be communication with citizens.",1
This is what we are today asking the Commissioner for.,0
That is what we asked the Commissioner today.,1
"I would like to think that, given his previous experience as a regional President, he will agree to propose indicators, and a strategy, which will favour economic and social cohesion and not just productivity.",0
"I would like to think that he would agree, from his previous experience as regional president, to propose indicators and a strategy for economic and social cohesion and not just productivity.",1
This means that there must be a comprehensive partnership between local authorities and national governments with regard to how these funds are to be spent.,0
This means that there must be full cooperation between local authorities and national governments on how these funds should be spent.,1
Member States are urged to attach greater importance to integrated strategies for revitalising relations between towns and rural areas.,0
The Commission also called on the Member States to give greater importance to integrated strategies to reinvigorate relations between cities and rural areas.,1
This latter point is of particular importance.,0
This last point is of particular importance.,1
While urban renewal in our cities is very important we must always strike a balance in our policies between promoting rural development and improving the lives of city dwellers.,0
"Although urban renewal in our cities is very important, it is always necessary to seek a balance in our policies between promoting rural development and improving the lives of urban dwellers.",1
We do not want to build a Europe of cities alone.,0
It is not our desire to build a Europe of cities alone.,1
