text,label
"- (EL) Firstly, I would say that since we are in the process of being drafted by Parliament, it will really help us a lot if concrete proposals are made to us, which will be taken into consideration by us.",1
"Secondly, I have to say that the aim of the EQUAL initiative is not to reduce unemployment, it cannot possibly deal with the issue of reducing unemployment, or to support an increase in employment.",0
"Secondly, I must say that the EQUAL initiative is not aimed at reducing unemployment, and it cannot raise the question of reducing unemployment or supporting job creation.",1
"That is the job of the European Strategy for Employment and the Social Fund, which have huge sums of money and exceptionally large resources at their disposal, especially for countries like Greece.",0
"The European Employment Strategy, the European Social Fund, is for these objectives, with really large amounts and extraordinary resources, especially for countries like Greece.",1
The EQUAL initiative has a specific mission.,0
The EQUAL initiative has a specific mission.,1
"To encourage, to assist promotion, to create statistics, to create studies and agencies to support those sections of the population which suffer discrimination.",0
"To stimulate, to help drive forward, to draw up statistical data, to encourage research and instances supporting groups of people with discrimination problems.",1
"So what we are looking for is cooperation between local groups, between local authorities and between countries in order to exchange experiences; that is mainly what we are looking for, and for experience to be transferred from one country to another so that it can be emulated.",0
"What we are asking, therefore, is for cooperation between local groups, local government institutions, between countries, so that there is an exchange of experiences, which is what we want first and foremost, for one country to pass on its experience to another so that it can be reproduced.",1
"This is the philosophy behind the initiative; the budget is commensurate with it and our aim is for development agencies, non-governmental organisations and local authorities to be involved as much as possible, so that it can get as close to the people as possible.",0
"This is the logic behind the structure of the initiative - and its budget is the one that is appropriate - and we aim to involve as many development actors as possible, non-governmental organisations and local authorities in the initiative so that it is as close as possible to the citizens.",1
Question No 40 by (H-0808/99):,0
Question No 40 by (H-0808/99):,1
Subject: Article 13 TEU and Employment The draft Commission Directive establishing a general framework for equal treatment in employment and occupation gives exemption to religious organisations (Art. 4.2).,0
Subject: Article 13 TEU and employment The Commission's draft directive establishing a general framework for equal treatment in employment provides for an exception for religious organisations (Article 4 (2)).,1
Could the Commission please tell Parliament the circumstances and the groups within Article 13 (TEU) likely to be effected by such an exemption?,0
Could the Commission inform Parliament of the circumstances and groups referred to in Article 13 of the Treaty on European Union which are likely to be affected by this exception?,1
"A month ago, the Commission submitted a proposal on equal treatment in employment, as prescribed in the Treaty, in order to implement Article 13.",0
"- (EL) A month ago the Commission presented a proposal setting up a general framework for equal treatment in employment, in accordance with the Treaty's mandate for the implementation of Article 13.",1
The ban on discrimination is the rule in the package of directives and programmes which we submitted.,0
The prohibition of discrimination is the norm governing the package of guidelines and programmes that we have presented.,1
"At the Commission' s proposal and after approximately two years of consultation with social agencies, Member States and the European Parliament, a number of exceptions have been made.",0
"However, following a proposal from the Commission and after some two years of consultation - with social partners, with the Member States, with the European Parliament - certain exceptions have been introduced.",1
These exceptions relate to professions which must be exercised by persons with a genuine professional qualification.,0
And these exceptions apply to professions that are to be practiced by people with genuine professional expertise.,1
Allow me to give you a specific example to illustrate this.,0
And I'm going to give a very specific example to make it clear.,1
"In a religious school, it is logical for an exemption to be requested and accepted in order to ensure that the teacher is of the faith to which the religious school in question belongs.",0
"In a religious school, it is logical that the exception be requested and accepted, so that the teachers profess the confession to which the religious school in question belongs.",1
That is the sort of exemption we are talking about.,0
The exceptions are of this kind.,1
Clearly this is not a general exemption and the different approach which allow Member States to introduce special provisions are only justified in the case of this special professional qualification.,0
"It is clear that this is not a general exception, but that these differences in treatment which allow Member States to have special provisions are justified only when they relate to this particular specialisation.",1
This is a perverse interpretation of ending discrimination.,0
This is a perverse interpretation of the end of discrimination.,1
"For instance, religious schools could quite properly say to a Roman Catholic for example: we do not want to employ you because you are a gay man or because you are a lesbian.",0
"For example, religious schools might tell a Roman Catholic, and they're quite right, that we don't want to employ you because you're gay or lesbian.",1
Here we have from the Commission a reinforcement of a hierarchy of oppression.,0
We have here a reinforcement of the hierarchy of oppression by the Commission.,1
"Surely what we should be doing, and I hope you will agree, Commissioner, is engaging the person to do the job on the basis of their capability, and we should not enshrine such bigotry and prejudice, no matter how sincerely held.",0
"Surely what we should be doing, and I hope you agree, Commissioner, is to hire the person to do the job based on his or her ability, and not to enshrine that intolerance and prejudice, however sincerely they are supported.",1
"I must stress that this exemption is not a refusal of work for any reason, be it the reason which you mentioned, sexual orientation, ethnic discrimination or any other reason.",0
"- (EL) I must stress that this exception cannot take the form of a refusal to work for any reason, as you have mentioned, for reasons of sexual orientation, because of national discrimination or any other reason.",1
It allows a choice to be made only where special qualifications are needed which relate directly to the activity in question.,0
"It simply offers, and only where certain requirements directly related to the activity are required, the possibility of selection.",1
"In other words, it is positive discrimination.",0
This is therefore positive discrimination.,1
"In the example which you mentioned, it is only logical that the teacher in a Catholic school should be Catholic.",0
"In the example you have set, it seems logical that teachers in Catholic schools should be Catholic.",1
That is the only form of exemption which is acceptable.,0
Only this kind of exception can be accepted.,1
Question No 41 by (H-0813/99):,0
Question No 41 by (H-0813/99):,1
"Does the Commission intend to put forward lowest common denominator policies which will properly reflect the admittedly extreme but nonetheless real-life situation of these women, or will their plight once again be overlooked by the new employment policies?",0
Will the Commission propose minimum policies appropriate to these limited but real situations?,1
"Obviously, the cohesion policy exists for less-favoured regions and cooperation and joint action by the Structural Funds, the Social Fund and the Agricultural Fund exist for the cohesion policy.",0
"- (EL) It is clear that cohesion policy exists for the most disadvantaged areas of Europe, and cohesion policy is the collaboration and joint action of the Structural Funds, the European Social Fund and the Agricultural Fund.",1
I should point out that the funds available for regions with problems account for one third of the total budget.,0
It must be said that resources available to the regions in difficulty represent one third of the total budget.,1
"I should point out that 70% of funding for the period 2000-2006, i.e. EUR 195 billion, will go to the less-favoured regions of Europe.",0
"We must say that 70% of the financing for the period 2000-06, which is EUR 195 billion, will be given to the most disadvantaged regions of Europe.",1
"Commissioner, thank you for giving me a well-intentioned answer, which has been rigorous and well-argued.",0
"I would like to thank you, Commissioner, for giving me a well-meaning, rigorous answer which I value on your terms.",1
"However, I can assure you that we do not, with the existing measures - which you have referred to - reach these severely less-favoured regions.",0
"I can assure you, however, that with the means available - which you are referring to - we are not reaching these very disadvantaged areas.",1
"They are areas where there is much need and we have to put them on an equal footing with those areas where we work in cooperation, where almost none exists.",0
"Because these are areas where the shortcomings overlap and we have to equate them with those areas where we work in cooperation, where there is almost nothing.",1
"Therefore, my question is whether you could examine the possibility that some of the policies on microcredits, which have brought results in cooperation, could be applied to those women in severely less-favoured regions, who have the odds stacked against them.",0
"I therefore ask whether you could consider the possibility that some of the microcredit policies which have resulted in cooperation could also be applied to these women in very disadvantaged areas, who have everything against them.",1
I am very familiar with the programmes which you refer to.,0
I'm very familiar with the programs you're referring to.,1
I can assure you that we are not reaching the areas where there is most need.,0
I can assure you we're not getting to where it's most needed.,1
"With these forecasts of the structural policy - which I know very well - and the forecasts of LEADER and rural development, we will not promote, as we should, employment amongst women in the severely less-favoured regions.",0
With these forecasts of structural policy - which I know very well - with the forecasts of Leader and rural development we are not able to create the necessary employment of women in the most disadvantaged areas.,1
I would therefore ask you to study the possibility of applying microcredit policies.,0
I therefore ask that they consider the possibility of applying microcredit policies.,1
The Commissioner accepts and takes good note of Mrs Izquierdo Rojo' s intervention.,0
The Commissioner sits down and takes note of Mrs Red Left's intervention.,1
Question No 42 by (H-0817/99):,0
Question No 42 by (H-0817/99):,1
Can the Commission say what its precise intentions are regarding the presentation of a new social action programme?,0
What specific plans does the Commission have for the presentation of a new social action programme?,1
We estimate that the Commission' s new social action programme for the next five years will be ready at the end of this summer.,0
- (EL) We estimate that the new programme for all the Commission's social action over the next five years will be ready by the end of summer 2000.,1
"In order to complete the programme and be able to present it, we first need to complete our consultations with Parliament, the social partners and non-governmental organisations.",0
"In order for this programme to be completed and presented, consultations with Parliament, social workers and non-governmental organisations must first be completed.",1
"These discussions have already started, but we will need to take account of the results in Lisbon.",0
"A debate that is now starting, but we will have to take note of the Lisbon results.",1
"The Lisbon European Council is trying to take a new approach to the question of social exclusion and the link between social exclusion and the information society, economic policy and reforms.",0
"The Lisbon European Council will attempt a new approach to the problem of social exclusion, the connection of social exclusion with the information society and economic policy and reforms.",1
These results will be most important in shaping the Commission' s social programme.,0
These results will be very important for the Commission's social programme.,1
"I have already told the European Parliament that a joint meeting will be held in April between Parliament and the Commission, after the Lisbon conference, so that all aspects can be discussed and the social programme for 2000-2006 can finally be drafted.",0
"I have repeated in the European Parliament that in April, after the Lisbon meeting, a joint meeting of Parliament and the Commission will be held to discuss all aspects of the issue and to help to definitively clarify the social programme for the period 2000-2006.",1
"Clearly, any future social action programme should take account of developments, for example within information technology, and, in time, become a modern social action programme.",0
"It is clear that the new social action programme will have to take account of developments, for example in the field of information technology, and it must be a modern programme.",1
We need to see which concrete alternatives the Commission will adopt during the coming period and which initiatives it will take for the purpose of reaching agreements.,0
We want to see the concrete alternatives and the initiatives for agreements that the Commission will present in the coming period.,1
"Firstly, I agree with you entirely. Account will be taken of the information society; that was something which I too mentioned.",0
"- (EL) I can express my full agreement with you; first, that the information society will be taken into account; it is something I have mentioned myself.",1
"Social exclusion, the programme for women, the efforts we are making in the social protection area, everything needs to be looked at now in the light of the new reality of the information society.",0
"Social exclusion, the programme for women, the efforts we make in the field of social protection, all have to be seen through the lens of the new reality of the information society.",1
"Secondly, there will obviously be timetables for the initiatives within which systematic monitoring will also have to be implemented.",0
"Secondly, it is clear that there will be timetables for the implementation of initiatives and that there will be systematic monitoring.",1
"Where I cannot commit myself is on your reference to legislative work in the social security area which, as you know, is not included in the articles of the Treaty and there is no legal basis for social security questions in the Treaty.",0
"What I cannot commit myself to is what you mention about the legislative task in the field of social security, which, as you know, is not covered by the Articles of the Treaty; there is no legal basis for social security issues in the Treaty.",1
"Since the author is not present, Question No 43 lapses.",0
"Since its author is not present, question no. 43 is dropped.",1
Question No 44 by (H-0819/99):,0
Question No 44 by (H-0819/99):,1
"Subject: Opportunities of the disabled to take advantage of freedom of movement within the EU Under Article 13 of the Amsterdam Treaty, it should be possible for all EU citizens to take advantage of freedom of movement within the Union.",0
"Subject: The possibility for persons with disabilities to benefit from free movement within the EU Under Article 13 of the Treaty of Amsterdam, all EU citizens should be able to benefit from free movement within the Union.",1
"However, for people with various kinds of physical disability who are in need of special transport and personal assistance, freedom of movement is still highly restricted.",0
"However, free movement remains very limited for persons with physical disabilities, who need adapted transport and personal assistance.",1
What measures is the Commission taking to facilitate opportunities for the disabled in this area?,0
What measures will the Commission take to improve the opportunities for persons with disabilities to benefit from free movement?,1
"On 26 November 1999, the European Commission approved a package of measures to combat discrimination.",0
"- (EL) On 26 November 1999, the European Commission adopted a package of measures to combat discrimination.",1
"As far as the package in question and people with special needs are concerned, there is a directive which concentrates on combating discrimination, especially in the workplace.",0
"As regards the package in question and the disabled, there is a directive on the elimination of discrimination, especially in the field of employment.",1
"The European Commission believes that this initiative to combat discrimination will help to increase the level of employment of people with special needs and, in the end, to promote the freedom of movement of these persons.",0
The European Commission believes that this anti-discrimination initiative will contribute to a higher level of employment for disabled people and ultimately to the promotion of the free movement of persons.,1
"Of course, it is particularly important for people with special needs to have access to means of transport, services and all types of installation if they are to exercise their right to freedom of movement.",0
"It is clear that it is particularly important for persons with disabilities to have free access to transport, services and all kinds of facilities so that the disabled can move freely.",1
"The European Commission has approved a proposal for a directive on special arrangements in buses, coaches and other vehicles, so that people with special needs with mobility problems and people using wheelchairs have access to them.",0
"The European Commission has adopted a proposal for a directive on certain special provisions for buses, coaches and other vehicles to facilitate access by wheelchair users to those vehicles for people with mobility problems.",1
I would thank the Commissioner for her answer.,0
I thank the Commissioner for her answer.,1
My question in the first place concerns the opportunities the disabled have to take advantage of freedom of movement in Europe.,0
I would like to ask you first of all about the possibilities for disabled people to cross borders in Europe.,1
It is quite an expensive business if you are to travel from Gothenburg to somewhere else in Europe on holiday or on a study visit if you are in a wheelchair and also need to have a personal assistant or carer with you in order to manage.,0
"Traveling from Gothenburg to another part of Europe, whether on holiday or on a study visit, is quite expensive if you are in a wheelchair and you need a personal assistant to help you in any way you need.",1
I am grateful for the fact that the Commission has adopted an action plan.,0
I thank the Commission for drawing up an action plan.,1
"It is of course a prerequisite, however, that there be financial resources and means of actually crossing the borders physically if you have a disability.",0
"However, if you have a physical disability, it is essential that you have the financial means and possibilities to cross borders.",1
"It would be interesting to hear whether the Commission is also prepared to set aside financial resources for those who have disabilities, so that they too might venture further out into the world than merely to where their wheelchairs take them.",0
It would be interesting to see whether the Commission is also willing to allocate financial resources to enable people with disabilities to go further than wheelchairs allow.,1
"I referred to the directive which the Commission has proposed on compulsory arrangements for means of public transport, so that people with special needs can use them.",0
- I have referred to the Commission's proposal for a directive on the compulsory adaptation of all means of public transport to be used by persons with disabilities.,1
It has not yet been passed by the Council; it is at the consultation stage.,0
This has not yet been promoted by the Council; it is in the consultation stage.,1
I think that a strategic decision of this sort can be taken at European level.,0
I believe that such a strategic decision can be taken at European level.,1
I think it is exceptionally difficult for us to specialise in aid programmes for personal transport.,0
I consider it exceptionally difficult to specialize in support programmes and in the transport of each individual.,1
"That is dealt with either under special programmes in education, for young people, for women and for exchanges or must be a matter for national policy.",0
"This can either be done through special programmes for education, youth, women and exchanges, or it must be a matter for national policies.",1
Question No 45 by (H-0006/00):,0
Question No 45 by (H-0006/00):,1
"Subject: Compliance with Directive 96/71/EC concerning the posting of workers The posting of workers directive has still not been implemented in Denmark, even though the deadline has passed.",0
"Subject: Compliance with Directive 96/71/EC on the movement of workers The Directive on the movement of workers is not yet in force in Denmark, although the deadline has already expired.",1
The draft legislation before the Folketing does not contain any rules governing rights of employed persons under collective agreements.,0
The bill presented in the Folketing does not contain any rule governing workers' rights as a result of collective agreements.,1
"However, such use of an agreement outside its specific scope cannot be imposed on the two sides of industry without a legal basis.",0
"However, the social partners cannot be forced to apply such an agreement, i.e. outside their personal sphere, without a legal basis.",1
"There are therefore two possible solutions: either the Directive is inapplicable in Denmark, or Denmark is required by the Directive to introduce universally applicable agreements.",0
There are therefore two possibilities: that the Directive cannot be applied in Denmark or that the Directive obliges Denmark to introduce general application conventions.,1
"If not, will it explain how the Directive is to be complied with in this area?",0
"If not, can the Commission indicate how the Directive should be complied with in this respect?",1
"What it says it that one of two things may apply, i.e. either the legislation in the host country or the collective agreements which have been declared to be the rules universally applicable to a specific sector.",0
"The point is that two approaches can be valid: either the legislation of the host country or collective agreements, which have been adopted as general rules for a given sector.",1
"In other words, to put it simply, Denmark has a choice: it can either introduce legislation or it can use the legislative process to choose a collective agreement and legally activate it.",0
"In other words, Denmark has two options: to legislate or, by way of any legislative case, to choose a collective agreement and activate it legally.",1
"Discussions are being held between the European Commission and Denmark, and Denmark is expected to notify the Commission of the transposition of this directive into its national legislation.",0
"The question is being debated between the European Commission and Denmark, and we hope that Denmark will announce the incorporation of this directive into its national law.",1
The deadline by which it had to answer the Commission' s questions expired on 6 December 1999 and we have not received a reply.,0
The deadline for replying to the Commission's questions expired on 6 December 1999.,1
We are waiting to see what the next move will be.,0
We are still waiting; we will see what the next steps are.,1
"Thank you for a very clear answer, the gist of which - if the interpretation is correct - is that the posting of workers directive entails an obligation on the part of the Danish state to establish a system of universally applicable agreements.",0
Thank you for giving me such a clear answer that - if my interpretation is correct - it points to the commitment of the Danish State to a system of general agreements to be implemented by the directive on workplace movements.,1
"Firstly, no attempt is being made to change the system in Denmark or in any other country.",0
"- (EL) First, there is no attempt to change the system in Denmark or any other country.",1
"As I said earlier, there are always problems interpreting the directives of the European Commission both because they have a very general framework and because systems are very different from one country to another.",0
"As I said in my previous reply, there are always problems in interpreting the directives of the European Commission, and this is because their framework is very general and because the systems vary greatly from country to country.",1
"As far as your question is concerned, this problem does not only apply to Denmark.",0
"As for the question you are asking, the problem in question is not just Denmark.",1
It is not only Denmark which has matters pending.,0
Denmark is not the only country with outstanding issues.,1
Five countries have transposed this into national legislation and the rest are at the discussion stage.,0
"Five countries have incorporated the directive into their national legislation, the others are currently under study.",1
And this is the direction in which we expect the Danish and the other nine governments to move.,0
And in this regard we expect the Danish government and nine other governments to move.,1
"Thank you very much, Commissioner, for your dedication.",0
"Thank you very much, Commissioner, for your dedication.",1
"You have fulfilled your objective for today, which is to answer all the questions.",0
You have achieved your goal today: answering all questions.,1
"Since the time allocated to Questions to the Commission has elapsed, Questions 46 to 68 will be replied to in writing.",0
"As the time allocated to the Commission for questioning has run out, questions 46 to 68 will be answered in writing.",1
That concludes Question Time.,0
The Commission's question period is closed.,1
(The sitting was suspended at 7.50 p.m. and resumed at 9.00 p.m.),0
"(The sitting, which was suspended at 19.50, resumes at 21.00)",1
"The Commissioner, Mrs Schreyer, is not here yet, but I hope, and expect, that she will arrive in the next few minutes.",0
"The Commissioner is not here at the moment, but I hope and hope that she will arrive in the next few minutes.",1
"Nevertheless, I recommend that we start, in the hope that the Commissioner will be able to follow the debate, and particularly the rapporteur' s speech, from her office, if that is where she still is.",0
"I propose, however, that we begin now, in the hope that Mrs Commissioner, if she is in her office, can follow the interventions, particularly those of the rapporteur.",1
"Mr President, I am sure that Mrs Schreyer must have a very good reason for not being here because her absence would be inexcusable otherwise.",0
"Mr President, I am sure that Mrs Scheyer must have a very important reason for not being here because otherwise her absence would be inexcusable.",1
"I would like to start by thanking my colleagues for their cooperation on this report, it would not be what it is today without that spirit of cooperation.",0
"I would like to begin by thanking my colleagues for their cooperation in this report, which would not be what it is today without this spirit of cooperation.",1
"Mr President, early last year, the 1997 discharge was postponed because this Parliament could not possibly grant discharge to a resigning Commission which could not enter into any commitments for the future.",0
"Mr President, the adoption of the 1997 management was postponed early last year because it was impossible for Parliament to exempt a Commission from resignation, which could not assume any obligation in the future.",1
"In its resolution, this Parliament stated that discharge could not be granted until we had received serious, far-reaching proposals for reform from the new European Commission.",0
Parliament stated in its resolution that the approval of the management could take place once the new European Commission has presented serious and ambitious reform proposals.,1
"This report, therefore, appears at a crucial time, on the eve of Mr Kinnock' s reforms.",0
This report is being examined at a crucial moment: the eve of Mr Kinnock's reforms.,1
It is an excellent opportunity for this Parliament to introduce far-reaching reforms to these plans.,0
It is an excellent opportunity for Parliament to make a radical impression on these reform plans.,1
"In the period leading up to this, it already appeared, on the basis of the initial drafts, that the Commission had made very important pledges.",0
"The Commission has already made very important promises in the first phase, based on its initial ideas.",1
"We asked for a whistle-blower' s regulation, and this is now in place.",0
We requested a reporting system and it has been adopted.,1
Parliament wanted financial inspection and audit functions to be separated.,0
Parliament wanted a separation between financial control and audit functions.,1
This has now been done.,0
We got it.,1
Parliament requires a code of conduct for Commissioners and Cabinets.,0
Parliament called for a code of conduct for Commissioners and Cabinets.,1
This is in place too.,0
"We've accomplished that, too.",1
Parliament asked the Commission to waive its excessive privileges.,0
Parliament called on the Commission to abandon its excessive privileges.,1
It did this as well.,0
He's done it too.,1
The Commission has also entered into commitments to cooperate with Parliament in terms of SEM 2000.,0
The Commission has also committed itself to working with Parliament on the SEM-2000.,1
Fundamental changes will also be considered for the technical assistance offices.,0
The main changes made to the technical assistance offices will also be examined.,1
"These are sound, first steps which illustrate that, if this Parliament so wishes, changes are not only possible but can also be translated into action quickly.",0
"These first positive steps show that if Parliament wants change, it is not only possible but can also be quickly made into fact.",1
"We want more than that, however.",0
"However, we want even more.",1
The Commission should now produce an ambitious and far-reaching reform programme.,0
The Commission must adopt an ambitious and advanced programme.,1
"This is not only necessary for proper public administration, it is a conditio sine qua non of regaining the trust of the European citizen.",0
"It is not only necessary to have a serious public administration, but it is a sine qua non condition for restoring citizens' confidence in Europe.",1
We now demand from the European Commission clear pledges concerning the following points.,0
We now demand that the European Commission make clear commitments on the following issues.,1
"Firstly, Parliament must have complete access to all Commission documents.",0
"Firstly, Parliament must have full access to all Commission documents.",1
"This, however, presupposes that we set up an internal scheme quickly in order to be able to guarantee the confidentiality of sensitive documents.",0
This means that we must adopt a rapid internal regulation to ensure the confidentiality of sensitive documents.,1
"In the context of providing information, I would like to draw the Commission' s attention to the fact that we are very concerned about the present draft plans on public access to documents.",0
"In the context of the information, I would like to draw the attention of the Commission to our concern about the plans for public access to documents.",1
"If the current draft is correct, then this is a huge step backwards in comparison to today.",0
"If the current project is true, it is a tremendous setback from the current situation.",1
We must put an end to the situation in which financially powerful organisations with representation in Brussels are able to access information whilst the ordinary citizen is not.,0
"The possibility that financially sound organisations, which have representatives in Brussels, can access information and the public on foot, must be eliminated.",1
Neither can we tolerate a situation in which a public body holds the copyright to public documents.,0
It is also not admissible for a public institution to own the copyright of public documents.,1
We would also like a clear job description for each European official so that an official with conscientious objections can more easily object to tasks which are unethical or unlawful.,0
"We also want clear descriptions of the duties of each European official, so that an official who has objections of conscience can more easily oppose conduct that is unethical or unlawful.",1
"Furthermore, it should be the case that, if the Court of Auditors detects a mistake not just one year but two years running, the management should be held responsible for it, and this will have an effect on chances of promotion.",0
"It should also be possible that when the Court of Auditors finds that a breach has been committed, not for one year but for two years, management is responsible and has repercussions on the development of the professional career.",1
"Ultimately, we also need to achieve better cooperation, of course, between the European Court of Auditors and its national counterparts.",0
"Finally, cooperation between the European Court of Auditors and the relevant national courts must also be improved.",1
This Parliament has also asked the Commission to give an initial outline of the external aid policy reforms on 31 March of this year.,0
Parliament also calls on the Commission to present its first draft of the reform of foreign aid policy on 31 March this year.,1
"It should no longer be the case that, although Europe is an economic power, we have no political influence because, when the chips are down, we cannot offer effective aid to areas which desperately need it.",0
"We cannot allow ourselves any longer to allow Europe to be an economic power, but to leave us without political influence because, if that happens, we cannot provide effective aid to territories that need it most.",1
I would quote Gaza as an example.,0
"As an example, I mean Gaza.",1
"It is unacceptable that the Commission completed the construction of a hospital in 1996 and that, as yet, it has been left unused.",0
It is unacceptable that the Commission built a hospital in 1996 and that there is not a single patient in it to date.,1
"Mr President, since 1996, the discharge has acquired a heavy, political significance.",0
"Mr President, the approval of management has gained important importance since 1996.",1
It is one of the most powerful weapons Parliament has and must therefore be deployed with care.,0
It is one of the most powerful instruments in Parliament and must therefore be used with care.,1
This is why we will most probably grant the discharge tomorrow.,0
That is why we are likely to approve the management tomorrow.,1
"However, we are not surrendering this weapon without placing a time bomb in its place.",0
"However, we will not surrender control of this weapon without placing a delayed-effect bomb.",1
"Indeed, the 1999 discharge will not be given until all financial irregularities highlighted by the Court of Auditors have been cleared up.",0
The 1999 management will be approved if the financial irregularities identified by the Court of Auditors are fully resolved.,1
"Finally, this discharge report is naturally addressed to the Commission.",0
"Finally, this report on management is, of course, addressed to the Commission.",1
But this does not detract from the fact that the European Parliament should also put its own house in order.,0
"However, this does not mean that the European Parliament must also put its internal affairs in order.",1
"As long as we have no status, we are not credible as a force for reforming the Union.",0
"As long as we do not have a charter, we will not be credible as the engine of the reforms of the Union.",1
The reforms of the European institutions are necessary in order to be able to continue Europe' s development process.,0
The reforms of the European institutions are a necessary condition for continuing to build Europe.,1
We cannot have a decisive and fair Europe unless it is also open and democratic.,0
We can only achieve a dynamic and just Europe if it is transparent and democratic.,1
All institutions must now join forces in order to work together towards building this type of Europe.,0
All institutions must now join hands to fight for that Europe.,1
"Mr President, the Committee on Industry decided to go ahead and draw up a report on the discharge for 1997 although we were not specifically asked to do so.",0
"Mr President, the Commission decided to act and to draw up a report on the approval of the 1997 management, although we were not specifically urged to do so.",1
"We went ahead because we felt we should start this Parliament in the way in which we mean to go on, that is, by making sure that we take good care of taxpayers' money in Europe.",0
"We did this because we felt that we should start in this Parliament according to the way we want to continue to act, that is, by ensuring that we take proper care of European taxpayer money.",1
During the course of our work on this report it became clear that there are persistent problems in the spending areas under the control of our budget.,0
In the course of our work it became clear that there are persistent problems in the spending areas under our budgetary control.,1
They were not unique to 1997 and two strands seem to run through them.,0
They are not exclusive to the year 1997 and seem to run in two lines.,1
"The first is a tendency for the Commission to embark on very ambitious programmes, particularly in third countries, without sufficient assessment of the practicalities of implementation and proper resourcing.",0
"The first is the tendency of the Commission to embark on very ambitious programmes, particularly in third countries, where there is insufficient studies on the feasibility of implementation and adequate funding.",1
"The second involves serious managerial shortcomings in the Commission, in particular in relation to coordination across departments and management of external contracts.",0
"The second concerns serious management flaws in the Commission, especially in relation to coordination between departments and the management of external contracts.",1
I know that all the Institutions bear some responsibility for the increasing workload of the Commission and for some of the lack of resources.,0
I understand that all the institutions have some responsibility for the growing workload of the Commission and for the lack of resources.,1
That cannot excuse everything that we came across.,0
This can't excuse everything we've come across.,1
Citizens of Europe expect the European institutions to be properly managed and they are right to do so.,0
European citizens expect European institutions to be properly managed and do well to wait for it.,1
That is why I want to echo the comments from my colleague about the importance of the reform process which has been promised to the people of Europe by Mr Prodi and Mr Kinnock.,0
I would therefore like to echo my colleague's words on the importance of the reform process that Mr Prodi and Mr Kinnock have promised to the European citizens.,1
"From what I have seen of the reform process, it looks good.",0
"From what I have seen of the reform process, this one looks good.",1
"I saw some of Mr Kinnock's papers today, I heard some of what he had to say.",0
"Today I saw some of Mr. Kinnock's papers, I heard some of the things he had to say.",1
I have every confidence that if we and the politicians of Europe support him we will see the kind of reform we need.,0
I am absolutely certain that if we and the European politicians give our support we will be able to see the kind of reform we need.,1
But we need that reform process.,0
But that reform process is necessary.,1
Many of the general points raised in our committee's report have been covered in Mrs van der Laan's report.,0
Many of the general questions raised in our committee's report have been addressed in Mrs van der Laan's report.,1
It is an excellent report and we should all congratulate her on it.,0
It is an excellent report and we should all congratulate you on it.,1
"It seems to hit on all the right points without just being like some of the old reports, a series of details.",0
"It mentions all the relevant issues without being, like some of the previous reports, a mere list of details.",1
It groups them together and that is very important.,0
What he does is group them together and that's very important.,1
There are two issues I would like to draw your attention to.,0
There are two issues on which I would like to draw your attention.,1
One is nuclear safety in Eastern Europe. We have to get this right.,0
One is nuclear security in Eastern Europe. Here we must act properly.,1
The Committee of Independent Experts said the Commission was not managing this properly.,0
The Committee of Independent Experts claimed that the Commission was not handling this issue correctly.,1
We have to remedy that.,0
We have to fix this.,1
The second point is about scrutiny mechanisms.,0
The second is about the evaluation mechanisms.,1
We need from the Commission material we can use to help us scrutinise spending.,0
We need the Commission to provide us with materials to help us assess expenditure.,1
"We need proper information, given in a proper way and we all have to take this whole process a lot more seriously than in the past.",0
We need relevant information that is adequately provided to us and we need to take this whole process much more seriously than in the past.,1
It has been seen as a bureaucratic process to be done as quickly as possible in as little time as possible.,0
"It has been seen as a bureaucratic process which must be completed as quickly as possible, in the shortest possible time.",1
"I hope colleagues in this House will support the grounds for discharge for 1997 and, at the same time, that the Commission will push ahead with the reform process which is long overdue.",0
I hope that my colleagues in this House will support the basis for the adoption of the 1997 management and at the same time that the Commission will move forward with the reform process which is very far behind.,1
Only in this way can we create a new culture in the Commission and at the same time get public confidence restored.,0
Only in this way can we create a new culture in the Commission and at the same time regain public confidence.,1
"Mr President, I am sure the Commission will be relieved to hear that the 97 discharge is unlikely to have the same impact as the 96 discharge which, as you are all so very well aware, led to the forced resignation of the Santer Commission.",0
"Mr President, I am sure that the Commission will be relieved to hear that the approval of the 1997 management is unlikely to have the same impact as that of 1996, which, as you all know, led to the forced resignation of the Santer Commission.",1
The Socialist Group will be voting to grant discharge.,0
The Socialist Group will vote for the approval of the management.,1
I am sure you will be relieved to hear that as well.,0
I'm sure you'll also feel a relief hearing this.,1
"But that is not to say that we are satisfied, and that everything in the garden is rosy.",0
"But this does not mean that we are satisfied, nor that the whole mountain is oregano.",1
It is clear that a radical overhaul of the Commission is long overdue.,0
It is clear that a radical review of the Commission has been needed for some time.,1
"It indicates, however, that we acknowledge that steps are being made in the right direction.",0
"However, it expresses our recognition that steps are being taken in the right direction.",1
